time,lat,lon
2022-08-24T20:59:20Z,42.26192916666666,-70.892446
2022-08-24T20:59:21Z,42.261928,-70.89244750000002
2022-08-24T20:59:22Z,42.26192733333334,-70.89245033333333
2022-08-24T20:59:23Z,42.261926333333335,-70.89245250000002
2022-08-24T20:59:24Z,42.26192516666668,-70.8924535
2022-08-24T20:59:25Z,42.26192666666667,-70.89245416666667
2022-08-24T20:59:26Z,42.26192700000001,-70.89245500000001
2022-08-24T20:59:27Z,42.26192766666667,-70.89245216666667
2022-08-24T20:59:28Z,42.26192766666667,-70.89245066666666
2022-08-24T20:59:29Z,42.261923,-70.89244633333335
2022-08-24T20:59:30Z,42.261921666666666,-70.89244650000002
2022-08-24T20:59:31Z,42.26192366666666,-70.89244683333334
2022-08-24T20:59:32Z,42.26192583333334,-70.89244566666665
2022-08-24T20:59:33Z,42.26192516666668,-70.89244633333335
2022-08-24T20:59:34Z,42.26192249999999,-70.89244883333332
2022-08-24T20:59:35Z,42.26192133333333,-70.89245183333335
2022-08-24T20:59:36Z,42.26192133333333,-70.89245233333335
2022-08-24T20:59:37Z,42.26192066666667,-70.89245516666666
2022-08-24T20:59:38Z,42.26192,-70.89245516666666
2022-08-24T20:59:39Z,42.26191916666667,-70.89245333333334
2022-08-24T20:59:40Z,42.261918166666675,-70.89245250000002
2022-08-24T20:59:41Z,42.26192016666668,-70.89245250000002
2022-08-24T20:59:42Z,42.261922,-70.89245466666668
2022-08-24T20:59:43Z,42.26192316666666,-70.89245633333333
2022-08-24T20:59:44Z,42.261924666666665,-70.89245716666667
2022-08-24T20:59:45Z,42.26192666666667,-70.89245616666666
2022-08-24T20:59:46Z,42.26192716666666,-70.89245716666667
2022-08-24T20:59:47Z,42.261926333333335,-70.89245733333334
2022-08-24T20:59:48Z,42.261923833333334,-70.89245666666666
2022-08-24T20:59:49Z,42.26192283333334,-70.89245616666666
2022-08-24T20:59:50Z,42.26192266666666,-70.89245483333332
2022-08-24T20:59:51Z,42.261922,-70.89245183333335
2022-08-24T20:59:52Z,42.26192249999999,-70.89245183333335
2022-08-24T20:59:53Z,42.26192066666667,-70.89245316666667
2022-08-24T20:59:54Z,42.26191733333333,-70.89245366666667
2022-08-24T20:59:55Z,42.261915,-70.89245149999999
2022-08-24T20:59:56Z,42.261913500000006,-70.89244983333334
2022-08-24T20:59:57Z,42.2619145,-70.8924505
2022-08-24T20:59:58Z,42.26191416666667,-70.892451
2022-08-24T20:59:59Z,42.26191599999999,-70.892449
2022-08-24T21:00:00Z,42.26191566666666,-70.8924495
2022-08-24T21:00:01Z,42.26191383333334,-70.89245033333333
2022-08-24T21:00:02Z,42.261913166666666,-70.89245083333333
2022-08-24T21:00:03Z,42.26191383333334,-70.89244866666668
2022-08-24T21:00:04Z,42.2619145,-70.89244733333334
2022-08-24T21:00:05Z,42.261916166666666,-70.89244733333334
2022-08-24T21:00:06Z,42.261918666666666,-70.89244483333333
2022-08-24T21:00:07Z,42.26192016666668,-70.89244499999998
2022-08-24T21:00:08Z,42.261920833333335,-70.89244383333333
